不用,49.359232019417085,neg,2,v
虽然,49.281800540321925,neg,2,c
欺骗,49.214125254631966,neg,2,v
那天,49.19125969876264,neg,2,r
可怕,49.150437391367035,neg,2,c
北部,49.1065413317629,neg,2,f
感染,49.09407224113174,neg,2,v
呼吁,49.05094971516205,neg,2,v
到,48.9743873577919,neg,1,v
去世,48.89245308609808,neg,2,t
护士,48.74258156201488,neg,2,n
晚上,48.71067604948368,neg,2,t
M,48.6492187626899,neg,1,x
有人,48.614619155804036,neg,2,r
事实,48.557002411286675,neg,2,n
过后,48.55468968207302,neg,2,t
挑战,48.41689581201634,neg,2,vn
懂得,48.41488633302947,neg,2,v
野生动物,48.371869544195754,neg,4,n
诸多不便,48.300881284017336,neg,4,l
难道,48.007737125655325,neg,2,d
人口,47.86255191986081,neg,2,n
此刻,47.81691204299941,neg,2,r
国家,47.81411074403478,neg,2,n
家中,47.76778439815898,neg,2,s
过去,47.75853137139964,neg,2,t
恐惧,47.71989132964451,neg,2,an
朋友圈,47.63725885153794,neg,3,n
出去,47.600617961933665,neg,2,v
失职,47.59381177914137,neg,2,v
美国纽约,47.5479354503461,neg,4,nz
开始,47.450965165532466,neg,2,v
你,47.396545003820236,neg,1,r
短缺,47.37504685755349,neg,2,a
然后,47.37454296192132,neg,2,c
上班,47.354963912597924,neg,2,v
新冠,47.2665432467747,neg,2,n
往,47.18715268937451,neg,1,zg
有些,47.13907677306771,neg,2,r
麻烦,47.1361605418889,neg,2,an
还有,47.119068902398624,neg,2,v
倒下,47.101419744992384,neg,2,v
非典,47.06249111668715,neg,2,b
安好,47.01212231583924,neg,2,a
京东,46.942079147661765,neg,2,ns
考验,46.85797745921791,neg,2,vn
料,46.84058412953431,neg,1,v
警告,46.83799446935619,neg,2,n
然而,46.80562948387451,neg,2,c
死亡,46.607277615464525,neg,2,v
悲痛,46.542107510612524,neg,2,a
承受,46.49655882876702,neg,2,v
不过,46.41291178286821,neg,2,c
爆發,46.4035796215436,neg,2,v
本身,46.33188660451049,neg,2,r
或许,46.28917496520244,neg,2,d
发泄,46.283280305847704,neg,2,v
伤心,46.2663814446879,neg,2,n
起初,46.19355497985465,neg,2,d
业务员,46.09168115630765,neg,3,n
道理,46.05422984925311,neg,2,n
确诊,46.0117839712391,neg,2,v
禁止,45.94123530336606,neg,2,v
家里,45.83371198211262,neg,2,s
危机,45.821454953334616,neg,2,n
超,45.81839083373674,neg,1,v
报复,45.6854012326023,neg,2,v
不容忽视,45.68312606097069,neg,4,l
却,45.66459097905343,neg,1,d
失控,45.611831341605196,neg,2,vn
一切,45.606934081852074,neg,2,r
勇敢,45.55418532402142,neg,2,a
照片,45.4997061513599,neg,2,n
最深,45.46271820326418,neg,2,d
悲观,45.439611280431535,neg,2,a
想,45.35375891433285,neg,1,v
国民,45.286157432249944,neg,2,n
刻意,45.275230636946354,neg,2,v
流泪,45.20698152739218,neg,2,n
曝光,45.18806205346427,neg,2,nz
美伊,45.1756989752227,neg,2,ns
SB,45.17302419013839,neg,2,eng
特别,45.02067289033461,neg,2,d
封锁,44.98498969180009,neg,2,nr
自杀,44.971454921662556,neg,2,v
本世纪,44.939661025400376,neg,3,t
残酷,44.91416301999597,neg,2,a
咋,44.84771998741056,neg,1,r
转业军人,44.79866198102086,neg,4,n
最大,44.60626646592996,neg,2,a
有点,44.558420062372505,neg,2,n
坐车,44.53558597205895,neg,2,v
空气,44.53479134409603,neg,2,n
自以为是,44.42916695003833,neg,4,l
引起,44.42667641185243,neg,2,v
国与国,44.4190594170367,neg,3,nt
遭遇,44.41666463775898,neg,2,n
后来,44.313318969840914,neg,2,t
内陆,44.289840466222195,neg,2,n
本国,44.28721233134175,neg,2,r
致死率,44.28702804416097,neg,3,n
野味,44.24863679638135,neg,2,n
孔特,44.14296088908333,neg,2,nr
沉重,44.13729373938247,neg,2,a
天天,44.121855441851295,neg,2,t
不幸,44.11811417527075,neg,2,a
怀疑,44.102881809633544,neg,2,v
压力,44.09768649378952,neg,2,n
无法,43.9712837261164,neg,2,n
不见,43.9026971119772,neg,2,v
快点,43.829648328312224,neg,2,d
整个,43.824072168323575,neg,2,b
怎么,43.74860938377563,neg,2,r
人心惶惶,43.6978942388019,neg,4,i
似乎,43.67643340852882,neg,2,d
每天,43.66855049227915,neg,2,r
医护人员,43.57481873549925,neg,4,n
梁,43.5740615554579,neg,1,nr
真是太,43.55914749673572,neg,3,nr
不住,43.43619709900602,neg,2,v
朋友,43.42596178655337,neg,2,n
意识,43.41854238582515,neg,2,n
以往,43.326902530718556,neg,2,t
随之而来,43.3242790670604,neg,4,l
亲戚,43.31748222873161,neg,2,n
西非,43.23733654888381,neg,2,ns
添乱,43.22274629603323,neg,2,v
留下,43.2113058645368,neg,2,v
旅行,43.201013704578784,neg,2,vn
一样,43.141594828483875,neg,2,r
警示,43.06032314488974,neg,2,v
经济,43.00093564218248,neg,2,n
H1N1,42.9211881012089,neg,4,eng
闹,42.910878626812575,neg,1,v
武汉,42.748101895129096,neg,2,ns
人道主义,42.74074077806898,neg,4,n
选择,42.69343157686815,neg,2,v
抗爭,42.668273657873186,neg,2,nz
透明度,42.65315825350481,neg,3,n
微博,42.63641964941604,neg,2,a
恳求,42.570105045326194,neg,2,v
不敢,42.549346414992904,neg,2,d
措手不及,42.511455040533946,neg,4,i
弄,42.48676945359969,neg,1,v
恰恰,42.42686268028703,neg,2,d
祭,42.42584220207883,neg,1,v
阿巴斯,42.42140545261572,neg,3,nr
走,42.3805570019623,neg,1,v
NCP,42.312955931652624,neg,3,eng
商学院,42.29721637275128,neg,3,nt
客源,42.284326234250045,neg,2,n
后面,42.2721027232046,neg,2,f
伊拉克,42.238036151736544,neg,3,nrt
老师,42.20143421020804,neg,2,n
年来,42.19794449525207,neg,2,m
人人自危,42.16877512285526,neg,4,i
什么样,42.15742668424926,neg,3,r
病逝,42.14811492513279,neg,2,v
逛,42.12106075853511,neg,1,v
悄悄,42.10388916960472,neg,2,z
媒,42.04860967666799,neg,1,n
雪上加霜,42.039808373521964,neg,4,i
觉得,42.018218830309415,neg,2,v
祸害,41.940366873322674,neg,2,n
狱警,41.885781886226404,neg,2,n
带走,41.88196079393266,neg,2,v
高,41.876304206596316,neg,1,a
得出,41.86097326841827,neg,2,v
不要,41.838531570765376,neg,2,df
传染,41.779696308190076,neg,2,vn
地方,41.75659654573711,neg,2,n
冲击,41.677655997398794,neg,2,vn
银行,41.65427053423835,neg,2,n
Gap,41.62254813647807,neg,3,eng
痛心,41.60122682790265,neg,2,v
起码,41.585363093118815,neg,2,n
气溶胶,41.57849836354498,neg,3,n
士兵,41.5750054095907,neg,2,n
言论,41.571419277120896,neg,2,n
汹涌,41.46903071312144,neg,2,v
生存环境,41.42470473837774,neg,4,l
细思,41.37506798189824,neg,2,n
添,41.36944173443978,neg,1,v
笼罩,41.35918982581612,neg,2,v
真相,41.285191003267066,neg,2,d
容易,41.27539885908361,neg,2,a
说法,41.22858135030684,neg,2,v
来,41.194507722420056,neg,1,v
分析师,41.13043259160798,neg,3,n
封国,41.11506156820439,neg,2,nr
直面,41.063063271320786,neg,2,ad
伤,41.01294099905681,neg,1,v
反华,40.998041829631404,neg,2,nz
高官,40.992338198514375,neg,2,n
刷屏,40.98135420551173,neg,2,n
情报,40.93857370122006,neg,2,n
但愿,40.91640430398003,neg,2,v
这次,40.89519035998375,neg,2,r
严重性,40.88085377337304,neg,3,nr
无限,40.833181755554584,neg,2,v
临近,40.72642710014274,neg,2,v
金融危机,40.680875343671765,neg,4,n
世界,40.65548673392885,neg,2,n
吹哨,40.63539183725827,neg,2,v
儿子,40.58884382690141,neg,2,n
几乎,40.58150402511355,neg,2,d
西班牙,40.580505225040476,neg,3,ns
刺破,40.55836280823511,neg,2,v
是从,40.545827980580455,neg,2,v
悄然,40.52324640425993,neg,2,d
人人平等,40.47604003577001,neg,4,l
蜗居,40.47005020679394,neg,2,n
法兰西,40.46834791156294,neg,3,ns
以前,40.40899552513486,neg,2,f
下一,40.40814578139404,neg,2,f
自由,40.38961715129864,neg,2,a
避开,40.379261868943246,neg,2,v
要死,40.37287242558523,neg,2,v
防新,40.36228809302584,neg,2,v
油价,40.31296267453948,neg,2,n
增长速度,40.29534319645561,neg,4,n
网络,40.25344192485036,neg,2,n
痛骂,40.25051493706664,neg,2,v
痛苦,40.23543062663948,neg,2,an
病毒传播,40.23331963906898,neg,4,n
路上,40.218531468284105,neg,2,s
感受一下,40.20544566783077,neg,4,l
业绩,40.20520605539529,neg,2,n
自己,40.18678428332876,neg,2,r
不够,40.15797450920822,neg,2,v
斗,40.14157695844291,neg,1,vn
来势凶猛,40.141353350328856,neg,4,i
全球,40.00354722309493,neg,2,n
脱不了,39.896959866184346,neg,3,v
翔实,39.8870747139269,neg,2,a
遭,39.84722082739057,neg,1,v
无知,39.840955871797256,neg,2,v
没法,39.82663347030018,neg,2,v
归国,39.80840104185056,neg,2,ns
客人,39.786730661392816,neg,2,n
谈海,39.76883848725147,neg,2,nr
而至,39.70728610331614,neg,2,c
该死,39.70276777250747,neg,2,v
妈,39.67472020895398,neg,1,n
不知,39.61402642340307,neg,2,v
那时,39.593772259006776,neg,2,r
瘫痪,39.54515215017565,neg,2,v
到头来,39.52954057287509,neg,3,l
葬礼,39.525069215860384,neg,2,n
坏,39.50562641808252,neg,1,a
就是,39.474054091800994,neg,2,d
张国荣,39.45230215645812,neg,3,nr
紧张,39.43403605773058,neg,2,a
起伏,39.42634889731575,neg,2,v
可知,39.4242559695402,neg,2,v
怎么办,39.34063282893665,neg,3,l
博拉,39.338206924475394,neg,2,nrt
你们,39.3021630333574,neg,2,r
悲凉,39.29511157615416,neg,2,a
不同,39.2762464039893,neg,2,a
连,39.27075484096322,neg,1,nr
发高烧,39.24973109894049,neg,3,l
停业,39.21020478309133,neg,2,v
直到,39.17604846053362,neg,2,v
无助,39.128264688105986,neg,2,v
惨烈,39.10591719140598,neg,2,a
受到,39.104019983472824,neg,2,v
没准,39.08730345979656,neg,2,v
传播速度,39.07346980316181,neg,4,n
带,39.05242786073795,neg,1,v
上街,39.022211107710234,neg,2,ns
那,38.922338101307574,neg,1,r
监狱,38.90220809315945,neg,2,n
行为,38.89757241018326,neg,2,v
呃,38.89334914097296,neg,1,y
试图,38.885999521406376,neg,2,v
逃兵,38.871854518200784,neg,2,v
女医生,38.860446336512126,neg,3,n
也好,38.856085852133454,neg,2,y
抉择,38.82813495036619,neg,2,v
较为,38.77225225185289,neg,2,d
被迫,38.71501108661731,neg,2,d
离去,38.66921750428622,neg,2,v
油旋,38.63404377531589,neg,2,n
眼看,38.623235359030815,neg,2,v
在家,38.57731594808361,neg,2,r
有种,38.542184547598985,neg,2,r
海通,38.53672392328699,neg,2,nz
哔哩,38.51607362759862,neg,2,n
清楚,38.50893790081039,neg,2,a
作为,38.49800207121775,neg,2,v
埃,38.47728915717899,neg,1,ns
font,38.44691039236412,neg,4,eng
改变,38.44325829092185,neg,2,v
执行力,38.436102617014484,neg,3,n
难过,38.41766499123976,neg,2,v
崩溃,38.39744451178899,neg,2,v
警惕,38.32998589234788,neg,2,v
压垮,38.325499407653794,neg,2,v
飞机,38.272439724294316,neg,2,n
不亚于,38.24046148287668,neg,3,v
戴,38.161462326714165,neg,1,v
平抑,38.15010911976069,neg,2,v
正儿八经,38.12884858954989,neg,4,nz
诺曼,38.086406682382616,neg,2,nrt
愈演愈烈,38.07197253338933,neg,4,l
可不,38.05159423959579,neg,2,c
写道,38.02272768192078,neg,2,v
像是,38.01325945299976,neg,2,v
生命,37.97621248821277,neg,2,vn
盖,37.97232569709879,neg,1,v
黄种人,37.91517700525261,neg,3,n
要,37.90687611078559,neg,1,v
逼近,37.890748445580215,neg,2,v
只,37.8874252109694,neg,1,d
加深,37.86782201725961,neg,2,v
早已,37.84156888272494,neg,2,d
墨西哥,37.79247997767027,neg,3,ns
破坏,37.77179116211831,neg,2,v
民主党,37.70056524747392,neg,3,nt
影子,37.67080781457762,neg,2,n
家人,37.66619612780512,neg,2,n
病,37.65090041037571,neg,1,n
气,37.63684291947614,neg,1,n
但,37.595329267667296,neg,1,c
村子,37.58553188053845,neg,2,n
对比,37.52803325513161,neg,2,v
地区,37.52189050523104,neg,2,n
轮回,37.45271494718149,neg,2,v
方方,37.38634859780704,neg,2,n
收获,37.38514635844422,neg,2,v
忧虑,37.37815659507166,neg,2,v
舍费尔,37.36149064770306,neg,3,nrt
装,37.344512008451304,neg,1,v
影响面,37.32256827790744,neg,3,n
I,37.26951959723003,neg,1,x
水果,37.26815868793707,neg,2,n
种植,37.26177055310623,neg,2,v
烧,37.20790309648646,neg,1,v
纠结,37.177429005749225,neg,2,v
离开,37.12135028530718,neg,2,v
高一,37.11886064396636,neg,2,b
酒泉,37.076426873499344,neg,2,n
任,37.036638774277705,neg,1,r
昏迷,37.009924021277286,neg,2,v
医生,37.008846882414645,neg,2,n
情况,37.00734790364305,neg,2,n
找,36.990871402889724,neg,1,v
忽视,36.9491717052121,neg,2,v
投资者,36.94780256512037,neg,3,n
躲,36.94289808322647,neg,1,v
喵,36.920717381801566,neg,1,o
仍然,36.90278886777155,neg,2,d
非典型,36.90164478108285,neg,3,n
孩子,36.88892683022622,neg,2,n
另一边,36.87425872888488,neg,3,d
退休,36.84919108715768,neg,2,v
贫穷,36.844262451898956,neg,2,a
赶快,36.797988313193045,neg,2,d
人满为患,36.78989124928213,neg,4,i
襲擊,36.780796416880136,neg,2,v
是否,36.77873433876141,neg,2,v
全国上下,36.77846404207643,neg,4,l
毛,36.74903030966932,neg,1,nr
消息,36.72904043700629,neg,2,n
坊间,36.64916212908264,neg,2,n
简直,36.632774419919556,neg,2,d
武新冠,36.62318080511035,neg,3,nr
有着,36.617296811757576,neg,2,v
美欧,36.57621401294817,neg,2,ns
正在,36.57015773131932,neg,2,t
听天由命,36.56549254501812,neg,4,i
伴,36.56193449728763,neg,1,v
传播,36.55850659829974,neg,2,vn
小年夜,36.533134336111175,neg,3,t
发病,36.52355049177885,neg,2,v
美食,36.48807156386691,neg,2,n
愤怒,36.44173247790199,neg,2,v
再有,36.43535232745948,neg,2,v
平时,36.4330091388494,neg,2,t
训诫,36.39070059664475,neg,2,vn
再也,36.387076682653415,neg,2,d
类似,36.321765860756585,neg,2,v
过世,36.294004509503864,neg,2,t
建议,36.246344875388374,neg,2,n
那么,36.23894698978523,neg,2,r
发霉,36.223799289120834,neg,2,a
死掉,36.2013225312764,neg,2,v
逐渐,36.193472576961135,neg,2,d
想象,36.189718451076594,neg,2,n
游戏,36.13252526581636,neg,2,n
拖延,36.129343246791564,neg,2,v
感慨,36.105556362025574,neg,2,v
前所未有,36.10551720212281,neg,4,i
裸奔,36.09162462547114,neg,2,v
冠病,36.083244248912735,neg,2,n
配合,36.04921674756696,neg,2,v
带来,36.02743411358627,neg,2,v
总,35.97347800430448,neg,1,b
带入,35.96333769093538,neg,2,v
禽流感,35.94518985627069,neg,3,n
遥远,35.92311059374545,neg,2,a
热闹,35.90958111132969,neg,2,a
落后,35.90017123053531,neg,2,a
这部,35.898740133651984,neg,2,r
消消,35.89197424831305,neg,2,v
国王,35.85943104944512,neg,2,n
切勿,35.812237616980575,neg,2,d
焦虑,35.795465404208315,neg,2,a
巴西,35.7933809698383,neg,2,ns
交易,35.78822183354531,neg,2,n
当时,35.77867347123387,neg,2,t
开发商,35.776626698360104,neg,3,n
困于,35.774972249351734,neg,2,v
尼玛,35.76954028546031,neg,2,nrt
矿业,35.768558846355994,neg,2,n
泡汤,35.70077475516587,neg,2,n
相,35.69158763971889,neg,1,v
健健康康,35.673697894097046,neg,4,nz
GDP,35.66505505368907,neg,3,eng
并非,35.607824326610455,neg,2,c
破百,35.60487913332034,neg,2,l
其实,35.595393518781755,neg,2,d
由于,35.58726860328556,neg,2,c
双输,35.58497618485038,neg,2,n
断子绝孙,35.57294741292094,neg,4,i
电影,35.55909806157591,neg,2,n
现状,35.54161168026117,neg,2,n
联系,35.54110634053485,neg,2,n
降半旗,35.50481769011328,neg,3,n
加拿大,35.503491661355476,neg,3,ns
濒死,35.41368379720818,neg,2,v
早日,35.40385556825083,neg,2,t
负债,35.39678633956552,neg,2,n
当,35.36163000466412,neg,1,t
尸体,35.291620545582575,neg,2,n
元首,35.29085515021772,neg,2,t
会,35.280896255822185,neg,1,v
宝爸,35.2797384610674,neg,2,n
注意力,35.23612212375636,neg,3,n
于是,35.22140550646851,neg,2,c
好像,35.18130646479752,neg,2,v
尤其,35.179340620934056,neg,2,d
娘,35.14693783906516,neg,1,n
代际,35.11161644922892,neg,2,n
华盛顿,35.10766171869583,neg,3,ns
致以,35.09643309630519,neg,2,v
未来,35.09400766017782,neg,2,t
爆出,35.08241731095472,neg,2,v
家乡,35.08231195579476,neg,2,n
冠型,35.078325555585565,neg,2,n
武,35.06776131258525,neg,1,n
太小,35.063036944861544,neg,2,n
情侣,35.049662179002,neg,2,n
高发,35.0460309986926,neg,2,v
只好,35.016751884520886,neg,2,d
大跌,35.00069147943874,neg,2,v
总是,34.99464491523031,neg,2,c
停工,34.9873469311608,neg,2,v
短期,34.980284785490824,neg,2,b
耽搁,34.97237770107472,neg,2,v
西奈山,34.94067114650737,neg,3,nr
心忧,34.93921160021809,neg,2,i
受害者,34.93478409029638,neg,3,n
总理,34.93470816640167,neg,2,n
猛料,34.92977374480815,neg,2,n
中招,34.920170927319006,neg,2,j
责备,34.91925344267756,neg,2,n
最早,34.9174969620082,neg,2,d
州政府,34.9154076537839,neg,3,n
接着,34.90325752395232,neg,2,c
飞来,34.89893243835011,neg,2,v
月份,34.89874606221795,neg,2,n
之间,34.85566621198607,neg,2,f
至上,34.85405847379475,neg,2,d
骤增,34.839530843552126,neg,2,v
离世,34.838627263992585,neg,2,v
镜面,34.824682270296194,neg,2,n
当地,34.80628093193174,neg,2,s
看着,34.79778656392071,neg,2,v
负面,34.786528198601104,neg,2,n
不靠,34.76409109727237,neg,2,v
独立报,34.73955246676176,neg,3,n
股市,34.71089131559163,neg,2,n
二战,34.69307345871759,neg,2,nz
毒力,34.661960731738546,neg,2,n
顽强,34.657645562512826,neg,2,a
仍旧,34.652150615838096,neg,2,d
普遍,34.651216234118344,neg,2,ad
谣言,34.64124400193131,neg,2,n
变异,34.64064903155894,neg,2,n
泄露机密,34.609486879878276,neg,4,i
蓬佩奥,34.594254368241096,neg,3,nr
由此,34.51635511360945,neg,2,c
糟糕,34.49676818061711,neg,2,a
公共,34.48646276655682,neg,2,b
揪心,34.470548305923074,neg,2,a
时间,34.45694658878776,neg,2,n
总裁,34.447200659388706,neg,2,n
可发,34.44206624870973,neg,2,v
了然,34.41202990528378,neg,2,a
抢,34.40975858374785,neg,1,v
案件,34.40810535441183,neg,2,n
FBI,34.389208340526665,neg,3,eng
立法,34.389030878404746,neg,2,d
直线,34.3830766295798,neg,2,n
较之,34.37389477639701,neg,2,d
O160,34.37333639957423,neg,4,eng
无辜,34.36809207567167,neg,2,n
遍布全国,34.36794551006582,neg,4,n
不安,34.36716825663143,neg,2,a
旧,34.35409640615526,neg,1,a
可惜,34.34487755507641,neg,2,v
种属,34.3087086198627,neg,2,n
房地产,34.27696886447271,neg,3,j
销售,34.2639298087619,neg,2,vn
玩,34.204000212634355,neg,1,v
而是,34.20022792409514,neg,2,c
全球股市,34.172677971826204,neg,4,n
面子,34.169852511140704,neg,2,n
宽松,34.16079377783393,neg,2,a
入侵,34.15683767262547,neg,2,v
恐怖,34.1436555262803,neg,2,a
逼真,34.13166177544138,neg,2,v
的确,34.13079017625828,neg,2,d
怕,34.101604718075734,neg,1,v
殉职,34.09467745262827,neg,2,v
周后,34.05603494375926,neg,2,t
放过,34.05498068521445,neg,2,v
经济损失,34.054664761623286,neg,4,n
王八蛋,34.0385523710499,neg,3,nr
正文,34.027869433336804,neg,2,nz
診,34.02757716723971,neg,1,x
毫无,34.02623569842737,neg,2,v
喘,34.02405516034145,neg,1,v
上千人,34.02162355440072,neg,3,l
值得一提的是,34.01497758278764,neg,6,l
张大嘴,34.01031820866522,neg,3,nr
结论,34.006451984862856,neg,2,n
全境,34.00613601981499,neg,2,n
以及,33.99960857506282,neg,2,c
zf,33.996448075328416,neg,2,eng
恶化,33.9834973493051,neg,2,v
不堪,33.96616696396282,neg,2,v
不是,33.939588116442806,neg,2,c
H,33.921756154865335,neg,1,x
平凡人,33.91275269441978,neg,3,nr
LC,33.907473711124354,neg,2,eng
回来,33.89805358534066,neg,2,v
送医,33.897278143989595,neg,2,v
受怕,33.85604647153439,neg,2,v
中非,33.83730825489977,neg,2,ns
好人,33.80914499745933,neg,2,n
耳鼻喉科,33.80016879567448,neg,4,n
接连,33.773126710283634,neg,2,v
新春,33.75288390173907,neg,2,ns
将要,33.73572528018756,neg,2,d
国务卿,33.732490704553356,neg,3,n
卖国,33.72081159147023,neg,2,n
外面,33.71911585947066,neg,2,f
发达,33.71755035468524,neg,2,v
霍乱,33.69749980005221,neg,2,d
过不去,33.695283883469195,neg,3,t
易,33.69475056200252,neg,1,a
广,33.68802589631801,neg,1,a
国,33.68430797497834,neg,1,n
天堂,33.669469691370836,neg,2,n
轻松,33.66189915404528,neg,2,a
浪潮,33.632886386053,neg,2,n
一带,33.63195968126266,neg,2,n
影音,33.630299298564786,neg,2,n
违规行为,33.56207200983619,neg,4,l
群体,33.559339891902574,neg,2,n
遗愿,33.535175653101206,neg,2,n
宵禁,33.53289221157746,neg,2,v
限制,33.53210736556964,neg,2,v
抱怨,33.50625702001101,neg,2,v
增大,33.48557577083419,neg,2,v
认为,33.4635087548298,neg,2,v
狗狗,33.44796195984655,neg,2,n
解封,33.44430021084121,neg,2,v
队史,33.4376986869806,neg,2,n
深感,33.4335487262544,neg,2,a
如果,33.433187370661926,neg,2,c
截止,33.427495315822505,neg,2,v
喷子,33.42012060891906,neg,2,n
霍普金斯大学,33.40261001905964,neg,6,nt
特例,33.39896086747666,neg,2,n
婚礼,33.37828384720474,neg,2,n
粉碎机,33.374135009164306,neg,3,i
百姓,33.36548527416075,neg,2,n
失业,33.343244793170726,neg,2,n
能,33.33939876548884,neg,1,v
瘟疫,33.3335889886129,neg,2,n
金十,33.33320399472279,neg,2,nr
岛内,33.333187226073164,neg,2,s
